,video_name,video,t_maximum,r_maximum,p_maximum,p_wave_range,r_wave_range,t_wave_range,p_std,t_std,r_std,r_mean,p_mean,t_mean,HRV_ShanEn,HRV_HTI,HRV_ApEn,HRV_MFDFA_alpha1_Mean,HRV_SD2,HRV_HFn,HRV_CVI,HRV_Prc80NN,HRV_HF,HRV_Ca,HRV_MadNN,HRV_LFHF,HRV_SD1a,HRV_S,HRV_SD2a,HRV_Prc20NN,HRV_MedianNN,target
302,8,15,0.195549596,0.197915077,0.197538871,0.195605935,0.195663249,0.192565846,0.201303059,0.197042663,0.201303517,0.198717926,0.197817441,0.198406601,0.841603213,0.705882353,0.397261721,0.849947214,0.683560266,3.324363329,0.975712667,1.027355838,4.604437253,1.05277883,0.75,0.235371934,1.10111142,0.762957081,0.710061413,1.053287565,1.020344998,5
303,11,16,0.311321504,0.310325432,0.309895676,0.309040488,0.309045986,0.310975972,0.312295685,0.319945758,0.312379612,0.301209113,0.300150498,0.303968581,0.957383452,0.89254386,0.496652609,0.938233061,1.295284178,1.07444475,1.039192428,0.987772926,1.642459674,1.165515389,1.725,1.313185196,0.963969486,1.503384934,1.428394167,0.911004304,0.971198157,1
304,16,17,0.235791173,0.238373516,0.237931615,0.235042211,0.23506025,0.231566828,0.237006363,0.234701312,0.23698654,0.238886213,0.238085634,0.235100514,0.867281761,0.557291667,0.522136336,0.828169704,0.792731773,0.726284062,0.951810525,0.942386831,0.948061742,1.055570932,0.976190476,2.637667522,0.686980285,0.601358023,0.828548558,0.944444444,0.930735931,8
305,12,18,0.323582676,0.327930398,0.327514699,0.323191059,0.323162407,0.317761358,0.324414579,0.322723823,0.324417052,0.329512161,0.32856732,0.328938619,0.933861672,0.703504043,0.681953141,1.018551986,1.331957051,1.506160916,1.021331614,0.955822641,0.844237054,1.145973627,0.925,0.875437068,0.855411129,1.250856625,1.466617415,0.927523607,0.963169643,0
306,10,1,0.30558501,0.30460154,0.304099489,0.301225712,0.301196153,0.301360676,0.306726787,0.306700597,0.306740653,0.306339971,0.305336116,0.30821063,0.943480326,1.103225806,0.717827918,0.993373117,0.982604348,2.935393097,1.038029959,1.040697674,10.78693247,0.751493946,1.291666667,0.283930289,1.490659211,1.425015932,0.834697289,1.042378269,1.037650602,7
307,2,2,0.464002263,0.460437987,0.459848564,0.456123015,0.456117499,0.458815737,0.457688211,0.459394937,0.457638736,0.46769883,0.466532155,0.473319688,0.931589304,0.913865546,0.6149723,0.782099617,1.182054438,1.77240512,1.125963337,0.99265144,6.347382281,1.280096401,0.977777778,0.616890431,3.632963852,3.914336226,1.392576709,1.005988024,0.99301676,0
308,14,3,0.174438724,0.173744136,0.173388517,0.171362894,0.171373996,0.171538193,0.174473293,0.174990615,0.174468792,0.176400355,0.175720069,0.177629833,0.862663662,0.559229972,0.581990393,1.251763481,0.951553964,2.291520169,0.994316085,1.006828327,6.160657053,1.019253907,1.0,0.758623442,1.047126498,0.946436038,0.956720429,1.023255814,1.016483516,2
309,15,4,0.363815351,0.367277536,0.366587874,0.365243686,0.365384843,0.361011297,0.365124503,0.363321467,0.365111204,0.369075113,0.367961156,0.369723149,0.956994777,0.880851064,0.671448562,1.359849822,1.137644287,0.948060422,1.034237559,1.058510638,1.263952708,0.905272746,1.0,1.300432182,1.157298426,1.381086457,1.081258866,1.058823529,1.072439479,5
310,0,5,0.443507951,0.44760369,0.447099433,0.445235673,0.445163551,0.440144673,0.444781213,0.440521259,0.444798985,0.460564489,0.459375362,0.459319532,1.017554877,1.447431922,0.656366843,0.978871425,1.363325916,1.654711039,1.05367026,1.026041667,1.677864764,1.097071534,1.416666667,0.555232234,1.056302834,1.67072619,1.453674231,1.0,1.002688172,1
311,6,6,0.318074479,0.320397744,0.319859493,0.317590854,0.317627878,0.314466721,0.318558792,0.315836295,0.318489879,0.318131841,0.317049467,0.316828375,0.874902718,0.601028074,0.558050363,1.256455389,0.817073173,1.854441893,0.987424069,1.102702703,3.086744732,0.999022821,0.795454545,0.711669781,1.152818326,0.881427183,0.814567027,1.15443038,1.119942197,6
312,17,7,0.315179813,0.318651474,0.31812887,0.316253585,0.316250346,0.311848986,0.314677381,0.31041322,0.314670245,0.317917057,0.31686161,0.315447375,0.897275805,0.874538177,0.617729733,1.010965045,0.826018371,1.287935711,0.965586692,0.961711712,4.523253151,0.793045812,0.91503268,1.155056103,0.831610744,0.703075392,0.728766415,0.9725,0.964580824,3
313,1,8,0.152944735,0.154385738,0.154070778,0.151288268,0.15128406,0.149290797,0.157389094,0.155263966,0.157255956,0.1589727,0.158265118,0.157958698,0.895859482,0.722795255,0.417211059,0.844960167,0.97498097,2.387453651,1.091682639,1.143298969,17.52786283,1.170565614,1.05,0.513128202,3.553637205,2.892469874,0.97466045,1.166470588,1.164835165,4
314,5,9,0.422089782,0.419029105,0.418457256,0.416542337,0.416531033,0.418603385,0.419899967,0.422780202,0.419744162,0.41511769,0.413896612,0.420681252,1.018939684,0.900591205,0.812778074,0.731070898,1.60776459,1.182183363,1.164794534,0.959798995,0.917524648,1.026018849,1.416666667,0.805673567,4.167531998,7.019469255,1.501805446,0.922910969,0.939790576,8
315,13,10,0.90586585,0.916105904,0.915891153,0.917877261,0.917879697,0.907042922,0.903522679,0.88022622,0.903367485,0.9361394,0.935810153,0.922486809,0.992251291,0.974025974,1.154927007,0.953431404,1.203312131,0.911543085,1.048636217,1.033121402,1.704130503,1.175310912,1.111111111,1.335862292,1.39693314,1.631230933,1.311434832,1.00441989,0.988267651,6
316,7,11,0.631436304,0.635419218,0.63503099,0.630901489,0.630741396,0.625693572,0.623965267,0.618106045,0.623952936,0.675842008,0.67489867,0.66657754,0.934490414,1.002136752,0.868739349,1.404734019,0.739069772,1.343202615,0.927973319,0.996906132,0.992116231,1.048854403,0.831034483,0.819218925,0.608912848,0.416749226,0.743472979,1.028703175,0.963179869,7
317,4,12,0.335730639,0.333862383,0.332980333,0.331380744,0.331687564,0.332558643,0.324343262,0.325205851,0.324330959,0.341728857,0.340595992,0.346580303,0.936170963,0.929577465,0.676168379,1.521140306,1.246507593,1.678550144,1.017367222,0.93826087,0.455370615,0.947007236,1.45,0.67315925,0.902048346,1.198718593,1.211026271,0.851727626,0.931192661,2
318,9,13,0.16487266,0.163904735,0.16356265,0.161803643,0.161801919,0.162197535,0.166857546,0.167156407,0.166847661,0.165063271,0.164381195,0.16679015,0.820913969,0.525138889,0.515937683,0.978275269,0.629029587,4.318362508,0.968265777,0.985849057,52.57834312,1.378890906,0.641025641,0.556055853,1.246028021,0.718097653,0.74667655,1.072625698,1.010050251,3
319,3,14,0.357675566,0.35674928,0.356209112,0.35093681,0.355871475,0.3565836,0.349752868,0.356593867,0.354612965,0.366433671,0.369991095,0.368122081,0.963592968,1.046954315,0.568036227,0.876529536,1.054040817,0.937556146,1.00829466,0.917431368,1.821844659,1.155669983,1.238095238,1.304213895,1.125218468,1.085484516,1.130576266,0.887323944,0.918181818,4
320,8,15,0.197286942,0.196270698,0.19585233,0.194756888,0.194782365,0.19541059,0.198515011,0.199411575,0.198468158,0.197305148,0.196466534,0.199104669,0.844516363,0.60896164,0.651892383,0.918215029,0.794903576,1.811131322,1.00910323,0.984474886,12.89532174,0.857309788,0.65530303,0.632300947,1.679240252,1.222405831,0.677096847,1.044858215,1.003623188,5
321,11,16,0.309518301,0.312483675,0.311971527,0.308562213,0.308549024,0.304668603,0.31777433,0.312225484,0.317807121,0.313655299,0.312583956,0.313282187,0.985886029,0.784354226,0.533687537,1.224315715,1.95587466,1.406962195,1.127115662,1.013636364,1.056185689,1.057896566,1.5,0.91939698,1.608504095,3.81267589,2.041042979,0.975609756,1.009433962,1
322,16,17,0.235045216,0.236705315,0.236250601,0.234244565,0.234240983,0.231764389,0.235833178,0.23363135,0.235746593,0.235442884,0.23453217,0.234822891,0.869059945,0.595572057,0.548009282,1.05357728,0.990981894,0.845992064,1.05490096,0.984782609,15.83989691,0.991466366,0.668181818,3.993792149,1.766012195,1.768212809,0.984540375,1.027033227,1.00456621,8
323,12,18,0.325620126,0.327552865,0.326990838,0.325436304,0.325457132,0.322590634,0.331662464,0.329004917,0.33168185,0.333668672,0.33259231,0.332585446,1.049253149,1.283333333,0.388905114,1.152506889,2.073835006,0.478825449,1.084956162,1.03030303,0.79328748,1.055537048,2.333333333,5.159257626,1.069762247,2.310196421,2.124671783,0.925233645,0.970922085,0
324,10,1,0.305964045,0.303693154,0.30333513,0.299320577,0.298926637,0.300211626,0.301974019,0.301748867,0.30202094,0.309640027,0.308551785,0.310974806,0.995424261,0.93482906,0.705316914,0.853881302,1.172695549,0.87712153,1.035317303,1.013901345,0.639809286,1.220438428,1.191666667,1.437621346,1.08689058,1.399092799,1.343267511,0.993820377,0.997695853,7
325,2,2,0.462791005,0.461691766,0.460725283,0.457982773,0.458288076,0.458253511,0.461548641,0.462004454,0.461437402,0.471259462,0.469933469,0.472331509,0.841653855,0.657624633,0.473751307,0.95924061,0.51728247,2.122651286,0.920790176,0.999111901,6.557821276,1.314033146,0.5,0.160341495,0.962131827,0.447591372,0.591685702,1.064676617,1.020887166,0
326,14,3,0.173317968,0.175096335,0.174808209,0.173938298,0.173810396,0.171370457,0.17617046,0.173666148,0.176028893,0.180865184,0.180136656,0.179677068,0.872291693,0.594909272,0.518166678,1.031501297,0.753140077,3.566730724,0.943770817,0.954918033,2.605081048,0.878854716,1.0625,0.138884699,0.78701828,0.569638562,0.693260517,0.955803571,0.948497854,2
327,15,4,0.364724366,0.363685855,0.363255114,0.359040155,0.358872691,0.35883526,0.358241881,0.358205414,0.358234461,0.368081398,0.367027348,0.370204248,0.980996228,1.014119601,0.541150991,0.962222252,1.381596428,0.714817804,1.04021966,0.950498777,0.50567562,1.316778226,1.142857143,1.837248955,0.980657926,1.493466015,1.643843738,0.936440678,0.949795082,5
328,0,5,0.441850743,0.447598695,0.447115453,0.441304418,0.441222525,0.434345778,0.4438007,0.436654101,0.443947906,0.45134895,0.4502244,0.446435155,0.948713748,0.848809524,0.465013329,1.001415643,1.102611774,0.78850162,1.00885979,1.007056365,0.89832385,1.120833649,1.029411765,1.481811614,1.033202663,1.095944979,1.173469844,1.00042735,1.005097884,1
329,6,6,0.318505702,0.317520883,0.317432302,0.316901531,0.316247301,0.31625493,0.318663772,0.318556238,0.318574218,0.327111422,0.326117138,0.329035813,0.863649211,0.577220077,0.51062179,1.481074268,0.933197426,1.39195001,0.975722557,0.908,1.652118757,0.942826774,0.846153846,0.704953656,0.798538007,0.770439977,0.909838022,0.901632653,0.903846154,6
330,17,7,0.312642082,0.3164703,0.316059479,0.311649057,0.311660111,0.306806776,0.315756967,0.311063389,0.31554075,0.328535617,0.327574017,0.325731457,0.974095394,1.5,0.570585615,0.813395026,1.412273628,1.065844302,1.010114434,0.951731761,0.112781855,1.007736209,1.272727273,0.979282712,0.792230448,1.113267113,1.43457043,0.909387755,0.930769231,3
331,1,8,0.154367813,0.153784243,0.153303317,0.152809521,0.152987155,0.152992951,0.158390591,0.158445756,0.158433567,0.150953855,0.150360697,0.152108686,0.871943702,0.642133816,0.406399985,0.783244331,0.847822896,2.362296296,0.959984203,0.89298893,6.927540777,1.006192483,0.846153846,0.46464704,0.738159003,0.645124884,0.852978121,0.880753138,0.907843137,4
332,5,9,0.416948642,0.419326061,0.418823652,0.416113967,0.416072012,0.412562759,0.4167141,0.413226368,0.416699183,0.428361562,0.427467034,0.427150005,0.916878995,0.986607143,0.58547137,1.132542802,1.025313151,1.350435986,0.993305674,0.911745928,1.907074719,1.131266303,1.106884058,0.61670905,0.887849105,0.930070485,1.10793694,0.886647986,0.889312977,8
333,13,10,0.918187733,0.904158602,0.904225439,0.901274369,0.90128909,0.915139214,0.909080231,0.923489652,0.908726651,0.890861938,0.890859865,0.906070212,0.959356333,0.738095238,1.319725582,1.099046,1.333305019,0.891275874,1.016149961,0.970277753,0.762192316,0.547509533,0.711538462,1.267784745,0.788988505,1.302313799,0.851519608,0.982183472,0.965980277,6
334,7,11,0.628393324,0.635430344,0.635450661,0.625207153,0.635153605,0.626944721,0.637120682,0.64057659,0.647792097,0.629743061,0.639403724,0.624671063,0.907359241,1.014456929,0.610239911,0.652494917,0.727199383,1.126273883,0.944969442,0.968267088,1.582710245,0.8574555,0.566287879,0.768760631,0.752475617,0.561590255,0.655034702,1.0,0.977903869,7
335,4,12,0.334183831,0.333051747,0.332050553,0.328392078,0.328915296,0.328922742,0.333742902,0.33378207,0.333771816,0.337525098,0.336038782,0.339745838,0.825147716,0.464496588,0.432708987,0.705224586,0.524524426,1.064854976,0.885810601,0.930232558,0.873244539,0.825234869,0.5,1.256387993,0.560876154,0.28602072,0.459837096,0.970211674,0.940350877,2
336,9,13,0.164066949,0.165738339,0.165522567,0.164648338,0.164544,0.162136577,0.169696196,0.167582548,0.169777014,0.159561495,0.158832619,0.161217829,0.871276033,0.664764099,0.514609611,1.19880402,1.63900044,0.952997522,1.037848929,0.956055363,1.53376166,1.003864038,1.15,1.591495184,0.91209935,1.52694471,1.647561555,0.888518939,0.944347748,3
337,3,14,0.354839452,0.358667974,0.357837482,0.356004452,0.356337465,0.351327763,0.366083574,0.360832411,0.366152076,0.351436339,0.350157677,0.348783615,0.939663919,0.884101382,0.583636372,0.880923277,1.576563808,0.993932456,1.036730526,0.979681677,0.158679561,1.29193016,2.314615385,1.254093936,0.970140109,1.510693916,1.832592594,0.84351145,0.922314125,4
338,8,15,0.195511737,0.196671556,0.196373439,0.195669095,0.194818238,0.192855913,0.199810645,0.196844283,0.199101439,0.207175063,0.205566292,0.206286443,0.880653984,0.974729242,0.432152372,1.342068113,1.256338292,0.57454068,0.996267863,0.939273927,0.410919565,1.304925974,1.679166667,3.459346153,0.720141975,0.957634351,1.477702981,0.838867925,0.9204947,5
339,11,16,0.310065146,0.311490586,0.311154115,0.30968839,0.309609984,0.307083287,0.31479582,0.312326304,0.314744154,0.315730203,0.314566253,0.315267951,0.913786189,1.008333333,0.647196089,1.41598731,1.230933193,1.084224175,0.995222814,0.935991957,0.669817034,1.16266831,1.340909091,1.659185524,0.817470676,0.948933534,1.34191104,0.9091586,0.93683274,1
340,16,17,0.234292709,0.237392317,0.237069841,0.232832957,0.236504646,0.232492072,0.235936727,0.236209776,0.240375982,0.242720792,0.245837065,0.240306764,0.761146247,0.562445415,0.377714987,0.518558149,0.342220042,4.17531426,0.878656775,0.924968045,31.3921281,0.824397694,0.458333333,0.148939223,0.844138159,0.243148054,0.279305633,1.009909123,0.956293706,8
341,12,18,0.323998141,0.327941549,0.327676071,0.32412414,0.324055793,0.31900102,0.334364201,0.328221354,0.334274299,0.320140586,0.318910682,0.316575421,0.918407612,0.718055556,0.52797556,1.21999355,1.490825313,0.929842584,1.070226796,0.946810501,1.085482538,1.152716459,1.278846154,1.735213237,1.585376907,2.343617984,1.63255375,0.895127652,0.912969283,0
342,10,1,0.305273398,0.302911534,0.302356214,0.299688676,0.299779306,0.301281224,0.30108298,0.302430825,0.301163866,0.311917729,0.310872911,0.314971432,0.919171099,0.836,0.387837297,1.15885775,0.994006146,1.33532473,1.008143264,0.968224299,3.149829569,1.015169378,0.9,1.104406602,1.060305466,1.087926122,1.008229137,0.97486911,0.960591133,7
343,2,2,0.462210852,0.466786436,0.466128114,0.464816039,0.464839112,0.4589599,0.467116106,0.463796506,0.467168406,0.476408351,0.475082744,0.469953058,0.947922781,0.954945055,0.559239608,0.717531154,0.772041928,3.004478828,1.032906968,1.063157895,9.485210699,1.092765024,1.0,0.198073557,1.80527904,1.339703325,0.797219594,1.070581934,1.059782609,0
344,14,3,0.173082636,0.174635309,0.174308572,0.172686052,0.172663493,0.17043788,0.173449698,0.171573481,0.173448909,0.182265286,0.181539535,0.180871528,0.944038196,0.811337625,0.530377439,0.927569176,1.188137305,4.434074402,1.016369934,1.03030303,5.003284672,1.094936317,1.035714286,0.235647194,1.072597564,1.166890464,1.240460281,1.033701657,1.032894737,2
345,15,4,0.365577201,0.3675756,0.3670263,0.363336771,0.36329366,0.360383133,0.363273096,0.360475735,0.363226905,0.38663398,0.385543721,0.385826843,0.943982865,0.819811321,0.567804551,0.852016201,1.290628169,1.697273223,1.014045832,1.002901354,1.093497215,1.128412341,1.121794872,0.581621356,1.017194983,1.141268165,1.36794646,0.966492147,0.956083677,5
346,0,5,0.450249412,0.4463402,0.445714944,0.441207452,0.441238006,0.444606755,0.449689594,0.451677915,0.449675551,0.459619192,0.458431521,0.460065653,0.870938577,0.500590506,0.72813206,0.822196119,0.597415183,5.21000454,0.950996061,1.017435897,29.39598048,1.048023263,0.571428571,0.107921969,1.060265811,0.634226618,0.60837318,1.055865922,1.037433155,1
347,6,6,0.320477014,0.319356135,0.318809042,0.318434195,0.318444534,0.318586228,0.318525325,0.318989723,0.318448293,0.313957051,0.312851492,0.315955055,0.859384373,0.567421073,0.47260913,0.998299603,0.61675978,2.548364989,0.933702574,0.953488372,5.271403544,0.983626974,0.666666667,0.371316461,0.830409322,0.51424504,0.609514084,0.993193717,0.975369458,6
348,17,7,0.317459343,0.316576601,0.31605582,0.31440945,0.314419712,0.314426166,0.314495058,0.31456298,0.314512398,0.319509411,0.318421919,0.321231408,0.842285472,0.529177719,0.411094792,0.713511159,0.573903872,2.673288955,0.920783097,0.937075792,3.704393329,0.930758116,0.588235294,0.254862777,0.828825263,0.448642729,0.53601509,0.976957831,0.966507177,3
349,1,8,0.153045066,0.154101284,0.153649807,0.152694202,0.15282753,0.151215726,0.155037753,0.153450902,0.15502949,0.158640447,0.157993489,0.158087809,0.876986718,0.651185786,0.260365341,1.006793843,0.86219815,4.000614597,0.959024378,0.95,7.62045103,1.254998052,0.75952381,0.35019521,0.828660727,0.664017453,0.971915787,0.971116501,0.964454976,4
350,5,9,0.41858572,0.420331748,0.419743905,0.418896116,0.418843893,0.416022229,0.426487497,0.425144461,0.426341983,0.425664323,0.424413237,0.426701143,0.921169177,0.824712644,0.603967364,1.016369814,0.872107847,1.804018129,0.955644579,0.940639269,1.229205704,0.851913478,0.714285714,0.373665152,0.788893606,0.652491718,0.782934427,0.950321794,0.947867299,8
351,13,10,0.917079958,0.903688764,0.903571743,0.902488943,0.901594169,0.914947989,0.913679316,0.925720528,0.913679849,0.888548855,0.888503715,0.905714557,1.039905956,1.2390625,0.429290254,0.968123252,0.806046944,0.926797129,0.970110099,0.965627215,0.411917112,1.330961704,1.283475783,1.483383852,0.834060435,0.69419854,1.021164838,0.919889496,0.901098901,6
352,7,11,0.634484167,0.627358778,0.626738164,0.624897726,0.624895162,0.630927793,0.634927488,0.640855239,0.634950914,0.632205721,0.631038423,0.64035898,0.952092959,1.011315417,0.684573871,1.435694782,1.120057053,1.385198138,1.002862026,0.96875,1.560339294,0.924362666,1.0,0.655355854,0.880340584,1.031631135,1.081648309,0.951304348,0.973089057,7
353,4,12,0.334037365,0.338584557,0.338010273,0.332343504,0.337477566,0.331817887,0.337208874,0.337318404,0.342710562,0.342872321,0.346897854,0.339034714,0.85934998,0.773880216,0.318689683,0.775952736,0.680240152,2.447763885,0.933984302,0.931386861,1.258002606,1.026435889,0.70467033,0.401959864,0.689115371,0.47742121,0.692118743,0.954132231,0.936046512,2
354,9,13,0.16443449,0.163356557,0.162977878,0.161808649,0.161480119,0.161754791,0.165250059,0.165273083,0.164846485,0.163936504,0.162753213,0.165553428,0.830548594,0.528132992,0.39540074,0.650581913,1.03400402,3.156808702,1.028404387,1.001568627,32.74872769,1.095908784,0.704545455,0.320586068,1.416907659,1.557510014,1.120745016,1.030453004,1.006189845,3
355,3,14,0.358062132,0.35934727,0.358929107,0.358853895,0.35863437,0.356208348,0.378511325,0.376081798,0.378676685,0.377174918,0.375908644,0.377031246,0.911487898,0.692995392,0.72004026,1.466393329,1.881270123,0.718124943,0.982928362,0.787666667,0.397020962,1.579424267,0.805555556,2.288787294,0.46257712,0.819779214,2.457751117,0.700387597,0.788256228,4
356,8,15,0.197044537,0.196018104,0.195600048,0.194817554,0.194527014,0.194772068,0.204600031,0.205061586,0.204119348,0.190786302,0.190597094,0.192489789,0.903518424,0.804358974,0.564290949,1.025973274,1.958224636,1.411145436,1.074447271,0.985971223,2.265685055,0.722216207,1.092032967,0.662088524,1.19593623,2.371721541,1.603705247,0.962040816,0.970419847,5
357,11,16,0.311691571,0.309202479,0.308593162,0.308302864,0.308615093,0.309912764,0.316238052,0.317873767,0.316305551,0.302257135,0.301111966,0.305920376,0.952229229,1.090494792,0.621978803,1.300177334,1.904109965,0.932578284,1.044228751,0.911029412,1.002103625,0.747634501,1.181818182,1.721825772,0.868458175,1.634324484,1.743202114,0.854098361,0.899814375,1
358,16,17,0.234055891,0.237244019,0.236749577,0.235222318,0.235227735,0.231154236,0.235162809,0.231234604,0.235147921,0.238399698,0.237393698,0.236317017,0.868634082,0.539491299,0.294676717,0.651694099,0.779970486,1.202904358,0.962314871,0.938848921,1.250296953,0.934648727,0.895833333,0.625066898,0.859041787,0.655743437,0.695015093,0.943548387,0.940839695,8
359,12,18,0.326725038,0.323674949,0.323028716,0.320448286,0.320507002,0.322540591,0.325278236,0.326514056,0.325259614,0.325518406,0.324285507,0.328402516,0.884267444,0.933712121,0.478490977,0.95380866,1.180104518,1.053118463,1.01690253,0.972280702,1.723285113,1.191225991,0.895833333,1.083954497,1.065398398,1.207159247,1.364513279,0.958677347,0.986162362,0
360,10,1,0.306031084,0.305336144,0.304966496,0.303661042,0.303647284,0.303464361,0.307251479,0.305012429,0.307246029,0.308585999,0.30782807,0.307845466,0.948070188,0.912516752,0.542435867,1.13412624,1.108328588,1.001689041,1.028025876,0.994505495,3.049455418,0.710299464,1.25,1.143847697,1.215097976,1.285935827,0.848525264,1.0,1.005714286,7
361,2,2,0.461171373,0.466057402,0.465611549,0.46506064,0.465074636,0.459004075,0.466002929,0.461337878,0.465992737,0.466796619,0.46592807,0.46335924,1.00747558,1.081905141,0.63714938,0.927451569,1.123269863,2.070531486,1.026778802,1.02259887,2.036388283,1.04552311,1.5,0.19660131,1.108388188,1.267868396,1.157772774,0.998802395,1.005813953,0
362,14,3,0.173723867,0.175197492,0.17495279,0.174106038,0.174091119,0.171968786,0.175217495,0.174610796,0.175209936,0.175445307,0.174936187,0.175538279,0.875815025,0.750343328,0.639212259,1.060812587,0.695479146,1.757630236,0.931115257,0.94972067,1.773405178,0.923411082,0.675,0.55632551,0.814697154,0.537970287,0.652845939,0.97005988,0.965116279,2
363,15,4,0.366879908,0.364294473,0.363842288,0.359602884,0.359635023,0.36140432,0.362316278,0.36686886,0.3623132,0.374343028,0.373521518,0.374820649,0.883665311,0.678072592,0.785909027,0.821297656,0.655170965,1.800326578,0.909802956,0.946666667,1.977953028,0.984081957,0.6,0.4750029,0.672393125,0.436887595,0.647828078,0.958333333,0.942528736,5
364,0,5,0.444021103,0.4480295,0.447585412,0.446938186,0.446965539,0.441963262,0.449807238,0.444924754,0.449802891,0.447267597,0.446384773,0.44495246,0.83256426,0.545677362,0.306239648,0.930330022,0.52155742,3.199885811,0.902789102,0.969318182,5.458935942,0.779462529,0.6,0.227619923,0.845589161,0.413590191,0.448067214,0.993865031,0.988095238,1
365,6,6,0.320728261,0.319841524,0.319465665,0.318008455,0.318001406,0.316279511,0.320012878,0.318558611,0.319982394,0.324742819,0.323942214,0.327703822,0.967084263,0.890909091,0.682583877,1.341135303,1.245824502,1.425143445,1.009561164,0.948924731,1.155473459,1.174591566,0.75,0.664668774,0.811938728,1.095233011,1.365113999,0.964071856,0.940517463,6
366,17,7,0.315646409,0.314760449,0.314372845,0.311789598,0.311768494,0.310219931,0.311596949,0.310693515,0.311591068,0.317337244,0.316566636,0.320941635,0.849127713,0.599490338,0.66929328,1.021530602,0.640523946,1.537481068,0.887294847,0.954098361,1.219584836,1.015470867,0.666666667,0.662521676,0.570331245,0.337935741,0.640792417,0.969157596,0.971590909,3
367,1,8,0.154381398,0.153899255,0.153667321,0.15298526,0.152986022,0.152944391,0.156271662,0.156283682,0.156257176,0.158346405,0.157869107,0.159341711,0.912446201,0.694017094,0.523230928,1.020244553,0.749433291,1.203831184,0.90407219,0.919786096,1.282220989,1.175577053,0.666666667,1.166462596,0.509738483,0.398460362,0.819516516,0.928488372,0.927374302,4
368,5,9,0.420252237,0.417176426,0.416763302,0.412210543,0.412202602,0.414291727,0.419952313,0.42216555,0.419926922,0.43430126,0.433425758,0.438339547,0.951898664,0.733031674,0.555159752,0.905675449,0.95145014,1.989387253,0.980130761,1.001600854,0.986540281,0.799638345,1.15,0.281870154,0.852887424,0.830317103,0.842215457,0.994285714,1.015277778,8
369,13,10,0.912140178,0.91347252,0.913364812,0.913703627,0.913641756,0.906594784,0.905805031,0.921651289,0.905801833,0.907801782,0.907529571,0.890010444,1.074026262,1.20627451,0.836045047,1.341818421,1.369601721,0.953044977,1.018697379,0.965116279,0.205236984,1.132536916,1.371428571,1.128494032,0.809318995,1.177274656,1.493492635,0.945121951,0.949253731,6
370,7,11,0.625502723,0.6343412,0.633936262,0.635569958,0.635583075,0.628436801,0.646630839,0.624294597,0.646619339,0.633777362,0.632963842,0.608924503,0.872991805,0.590943321,0.916487304,0.864444253,0.819130964,2.163988748,0.944474809,0.951807229,0.912584447,1.012274515,0.625,0.313825001,0.686748985,0.616195402,0.829093345,0.982538752,0.962732919,7
371,4,12,0.335357173,0.336812339,0.336439918,0.336374769,0.336371222,0.334381317,0.339913751,0.326726443,0.339912262,0.337710759,0.336943029,0.362941466,0.983324945,1.110127283,0.609041531,1.212440253,0.960443479,2.546728192,0.990433534,0.976608187,3.285765389,1.245368418,1.375,0.256246593,0.894080562,0.915688473,1.086033204,0.96875,0.981707317,2
372,9,13,0.165765194,0.164904806,0.164666061,0.164076544,0.164081863,0.164386202,0.166493452,0.166286992,0.166488806,0.162479765,0.16200039,0.165886872,0.903433106,0.915156907,0.690023335,0.859407492,0.951496245,2.065241893,0.997774109,0.988505747,3.796689354,1.197065198,1.0,0.575365322,0.901043399,0.979070081,1.053514325,0.99375,0.994011976,3
373,3,14,0.359309922,0.357086977,0.356687311,0.357142857,0.357151118,0.358923135,0.360722983,0.361648929,0.360708143,0.351985386,0.351176957,0.35267926,0.987908519,1.009314795,0.672239011,0.886265301,1.29746529,1.921432861,1.030418732,0.964705882,1.535450617,1.192582878,1.25,0.417726569,0.864150082,1.294980024,1.43727668,0.952386935,0.957575758,4
374,8,15,0.197748769,0.197038609,0.196768188,0.193904161,0.193887546,0.193906434,0.194293667,0.193523699,0.194282429,0.207549975,0.206985581,0.207791534,0.848554658,0.59985348,0.617591713,0.733989347,0.646805263,3.082428055,0.925672217,0.969565217,2.915120046,0.830585809,0.6,0.192478165,0.892758758,0.478480425,0.577384426,1.017391304,0.98265896,5
375,11,16,0.310740392,0.313334538,0.312958926,0.311224953,0.311190892,0.308005589,0.314896756,0.316853365,0.314883598,0.311281832,0.310531902,0.310865671,0.983962949,1.234969808,0.674179122,1.05132703,1.072442583,0.786446704,0.983341848,0.959770115,0.776068155,1.252621057,1.4375,1.66232156,0.712026873,0.865208309,1.223668624,0.942073171,0.958333333,1
376,16,17,0.236521151,0.238055988,0.237753108,0.236088154,0.236071043,0.233826035,0.237273061,0.235077751,0.237265124,0.24141753,0.240776914,0.240747966,0.798453273,0.67938238,0.692343184,1.012935299,0.496289266,3.285074947,0.899925151,0.953723404,5.581129352,0.837435424,0.535714286,0.260004695,0.766194448,0.375160023,0.44504321,1.011904762,0.988636364,8
377,12,18,0.326695355,0.32493904,0.324552271,0.324891974,0.324884841,0.326029549,0.32690708,0.329892504,0.326899988,0.323747547,0.322985148,0.326940872,1.069440603,1.056356053,0.591084861,1.474834812,1.452702102,1.162641835,1.054330477,0.982022472,1.236491346,1.087701137,1.5,1.094442975,1.024772745,1.623425245,1.528466818,0.952694611,0.972383721,0
